item,itemLabel,SECcode,LSGcode,LGDcode
http://www.wikidata.org/entity/Q101136982,Marianadu South,G01028019,,
http://www.wikidata.org/entity/Q101136991,Puthukurichy North,G01028023,,
http://www.wikidata.org/entity/Q101137035,Puliveedu,G01030005,,
http://www.wikidata.org/entity/Q101137025,Sasthavattam,G01029020,,
http://www.wikidata.org/entity/Q101137557,Kannankuzhi,G01026017,,
http://www.wikidata.org/entity/Q101136864,Kandavila,G01028003,,
http://www.wikidata.org/entity/Q101136835,Thiruvelloor,G01027004,,
http://www.wikidata.org/entity/Q101137001,Muringamon,G01029006,,
http://www.wikidata.org/entity/Q101137012,Murukumpuzha,G01029013,,
http://www.wikidata.org/entity/Q101137045,Kattayikkonam,G01030010,,
http://www.wikidata.org/entity/Q101136998,Punnaikkunnam,G01029004,,
http://www.wikidata.org/entity/Q101137031,Thachappally,G01030003,,
http://www.wikidata.org/entity/Q101134583,Chilampil,G01031013,,
http://www.wikidata.org/entity/Q101134569,Krishnapuram,G01031007,,
http://www.wikidata.org/entity/Q101134561,Mavinte Moodu,G01031004,,
http://www.wikidata.org/entity/Q101134581,Nalumukku,G01031012,,
http://www.wikidata.org/entity/Q101136849,Alummoodu,G01027012,,
http://www.wikidata.org/entity/Q101136871,Chirackal,G01028007,,
http://www.wikidata.org/entity/Q101136847,Kaniyapuram,G01027011,,
http://www.wikidata.org/entity/Q101136845,Kunninakam,G01027010,,
http://www.wikidata.org/entity/Q101136859,Maithani,G01027018,,
http://www.wikidata.org/entity/Q101136840,Parambilpalam,G01027007,,
http://www.wikidata.org/entity/Q101137046,Edathara,G01030011,,
http://www.wikidata.org/entity/Q101136831,Velloor,G01027002,,
http://www.wikidata.org/entity/Q101137016,Mundakkal,G01029015,,
http://www.wikidata.org/entity/Q101136977,Puthanthope North,G01028015,,
http://www.wikidata.org/entity/Q101137129,Kalloor,G01030016,,
http://www.wikidata.org/entity/Q101137038,Pothencode Town,G01030006,,
http://www.wikidata.org/entity/Q101136971,Thumba,G01028012,,
http://www.wikidata.org/entity/Q101137128,Manjamala,G01030015,,
http://www.wikidata.org/entity/Q101137563,A G C (agriculture College ),G01026021,,
http://www.wikidata.org/entity/Q101137561,Signal Station,G01026020,,
http://www.wikidata.org/entity/Q101136854,Pallippuram,G01027015,,
http://www.wikidata.org/entity/Q101137555,Hospital Ward,G01026016,,
http://www.wikidata.org/entity/Q101136837,Andoorkonam,G01027005,,
http://www.wikidata.org/entity/Q101136981,Santhipuram,G01028018,,
http://www.wikidata.org/entity/Q101136868,Anakkapilla,G01028005,,
http://www.wikidata.org/entity/Q101136843,Pallichaveedu,G01027009,,
http://www.wikidata.org/entity/Q101136852,Valiyaveedu,G01027014,,
http://www.wikidata.org/entity/Q101137044,Melevila,G01030009,,
http://www.wikidata.org/entity/Q101136986,Puthukurichy East,G01028021,,
http://www.wikidata.org/entity/Q101137049,Panimoola,G01030013,,
http://www.wikidata.org/entity/Q101137022,Veiloor,G01029019,,
http://www.wikidata.org/entity/Q13112638,Thottappuzhassery Grama Panchayat,G03016,G030304,221709
http://www.wikidata.org/entity/Q13114763,Vechoochira Grama Panchayat,G03034,G030509,221750
http://www.wikidata.org/entity/Q101138561,Ambanavila,G01002012,,
http://www.wikidata.org/entity/Q101138551,Chenkavila,G01002006,,
http://www.wikidata.org/entity/Q101138495,Kochottukonam,G01004004,,
http://www.wikidata.org/entity/Q101138544,Plamootukada,G01002002,,
http://www.wikidata.org/entity/Q101138549,Puthupuraikal,G01002005,,
http://www.wikidata.org/entity/Q101138661,Kakkavila,G01002014,,
http://www.wikidata.org/entity/Q101138712,Kottaikkam,G01001001,,
http://www.wikidata.org/entity/Q101138748,Keezhathottam,G01001021,,
http://www.wikidata.org/entity/Q101138736,Mulluvila,G01001013,,
http://www.wikidata.org/entity/Q13113092,Pandalam Thekkekara Grama Panchayat,G03042,G030701,221728
http://www.wikidata.org/entity/Q13110763,Enadimangalam Grama Panchayat,G03048,G030801,221730
http://www.wikidata.org/entity/Q13110899,Kadampanad Grama Panchayat,G03051,G030804,221733
http://www.wikidata.org/entity/Q101138674,Charottukonam,G01002019,,
http://www.wikidata.org/entity/Q101138691,Kollemkode,G01003011,,
http://www.wikidata.org/entity/Q101138729,Karumanoor,G01001009,,
http://www.wikidata.org/entity/Q101138666,Puthusheri,G01002015,,
http://www.wikidata.org/entity/Q101138744,Vanniyacode,G01001018,,
http://www.wikidata.org/entity/Q7798860,Thumpamon Grama Panchayat,G03044,G030702,221729
http://www.wikidata.org/entity/Q18126899,Kollam Municipal Corporation,C02002,C020100,252255
http://www.wikidata.org/entity/Q13114405,Ranni Grama Panchayat,G03027,G030502,221744
http://www.wikidata.org/entity/Q5172540,Cochin Municipal Corporation,C07003,C070100,252220
http://www.wikidata.org/entity/Q101138554,Kanthalloor,G01002008,,
http://www.wikidata.org/entity/Q101138500,Kottamam,G01004006,,
http://www.wikidata.org/entity/Q66018154,Parassala Grama Panchayat,G01001,G011104,221790
http://www.wikidata.org/entity/Q7798279,Thrissur Municipal Corporation,C08004,C080100,252194
http://www.wikidata.org/entity/Q13111692,Kottukal Grama Panchayat,G01018,G011004,221754
http://www.wikidata.org/entity/Q101138737,Town,G01001014,,
http://www.wikidata.org/entity/Q101138680,Highschool,G01003005,,
http://www.wikidata.org/entity/Q101138706,Kottakkakam,G01003018,,
http://www.wikidata.org/entity/Q101138733,Kodavilakom,G01001011,,
http://www.wikidata.org/entity/Q101138548,Vadoorkonam,G01002004,,
http://www.wikidata.org/entity/Q101138669,Pazhaya Uchakkada,G01002017,,
http://www.wikidata.org/entity/Q101138716,Nediyamcode,G01001002,,
http://www.wikidata.org/entity/Q101138747,Muriyathottam,G01001020,,
http://www.wikidata.org/entity/Q101138689,Poypallivilakom,G01003010,,
http://www.wikidata.org/entity/Q101138721,Parasuvaikkal,G01001005,,
http://www.wikidata.org/entity/Q101138717,Peruvila,G01001003,,
http://www.wikidata.org/entity/Q101138751,Ponnamkulam,G01001023,,
http://www.wikidata.org/entity/Q16135220,Aruvappulam Grama Panchayat,G03036,G030602,221710
http://www.wikidata.org/entity/Q13111697,Konni Grama Panchayat,G03035,G030601,221711
http://www.wikidata.org/entity/Q13111073,Kallooppara Grama Panchayat,G03004,G030105,221721
http://www.wikidata.org/entity/Q101138488,Keezhkolla,G01004001,,
http://www.wikidata.org/entity/Q101138490,Vattavila,G01004002,,
http://www.wikidata.org/entity/Q101138678,Cherunal Pazhinji,G01003004,,
http://www.wikidata.org/entity/Q101138682,Kulathoor,G01003006,,
http://www.wikidata.org/entity/Q101138710,Mavilakadavu,G01003020,,
http://www.wikidata.org/entity/Q101138676,Poozhikunnu,G01003002,,
http://www.wikidata.org/entity/Q101138709,Ooramvila,G01003019,,
http://www.wikidata.org/entity/Q101138734,Muriyankara,G01001012,,
http://www.wikidata.org/entity/Q101138749,Melekonam,G01001022,,
http://www.wikidata.org/entity/Q101138683,Uchakkada,G01003007,,
http://www.wikidata.org/entity/Q16135533,Ezhumattoor Grama Panchayat,G03017,G030305,221706
http://www.wikidata.org/entity/Q16135504,Kottangal Grama Panchayat,G03005,G030104,221724
http://www.wikidata.org/entity/Q30645795,Kannur Municipal Corporation,C13006,C130100,252125
http://www.wikidata.org/entity/Q13110779,Ezhamkulam Grama Panchayat,G03050,G030803,221732
http://www.wikidata.org/entity/Q101138558,Karode,G01002010,,
http://www.wikidata.org/entity/Q101138546,Ayira,G01002003,,
http://www.wikidata.org/entity/Q101138493,Kudumbottukonam,G01004003,,
http://www.wikidata.org/entity/Q101138560,Kuzhinjanvila,G01002011,,
http://www.wikidata.org/entity/Q101138704,Aruvalloor,G01003017,,
http://www.wikidata.org/entity/Q101138725,Adumancadu,G01001006,,
http://www.wikidata.org/entity/Q101138745,Cheruvarakonam,G01001019,,
http://www.wikidata.org/entity/Q101138677,Nalloorvattom,G01003003,,
http://www.wikidata.org/entity/Q101138696,Paruthiyoor,G01003013,,
http://www.wikidata.org/entity/Q101138675,Venkadambu,G01003001,,
http://www.wikidata.org/entity/Q16135001,Kodumon Grama Panchayat,G03053,G030806,221735
http://www.wikidata.org/entity/Q16136206,Kunnamthanam Grama Panchayat,G03006,G030106,221725
http://www.wikidata.org/entity/Q101138541,Vadakkeputhuveedu,G01002001,,
http://www.wikidata.org/entity/Q101138739,Naduthottam,G01001015,,
http://www.wikidata.org/entity/Q13113140,Pallichal Grama Panchayat,G01022,G010802,221784
http://www.wikidata.org/entity/Q16135974,Vallicode Grama Panchayat,G03039,G030605,221716
http://www.wikidata.org/entity/Q7168588,Peringammala Grama Panchayat,G01050,G010407,221806
http://www.wikidata.org/entity/Q101138700,Attupuram,G01003015,,
http://www.wikidata.org/entity/Q101138563,Kunniyode,G01002013,,
http://www.wikidata.org/entity/Q101138556,Marady,G01002009,,
http://www.wikidata.org/entity/Q101138497,Udhiyankulangara,G01004005,,
http://www.wikidata.org/entity/Q101138731,Neduvanvila,G01001010,,
http://www.wikidata.org/entity/Q101138684,Perumpazhanji,G01003008,,
http://www.wikidata.org/entity/Q101138687,Pozhiyoor,G01003009,,
http://www.wikidata.org/entity/Q101138672,Venkulam,G01002018,,
http://www.wikidata.org/entity/Q101138702,Viralypuram,G01003016,,
http://www.wikidata.org/entity/Q101138692,Mullassery,G01003012,,
http://www.wikidata.org/entity/Q16136669,Aranmula Grama Panchayat,G03046,G030704,221717
http://www.wikidata.org/entity/Q13113146,Pallickal Grama Panchayat,G03054,G030807,221736
http://www.wikidata.org/entity/Q13111723,Kozhencherry Grama Panchayat,G03023,G030405,221700
http://www.wikidata.org/entity/Q4813695,Athiyannoor Grama Panchayat,G01015,G011001,221751
http://www.wikidata.org/entity/Q13114220,Mezhuveli Grama Panchayat,G03047,G030705,221719
http://www.wikidata.org/entity/Q16135617,Mallappuzhassery Grama Panchayat,G03024,G030406,221701
http://www.wikidata.org/entity/Q101138553,Ambilikonam,G01002007,,
http://www.wikidata.org/entity/Q101138742,Ayinkamam,G01001017,,
http://www.wikidata.org/entity/Q101138726,Idichakkaplamoodu,G01001007,,
http://www.wikidata.org/entity/Q101138740,Inchivila,G01001016,,
http://www.wikidata.org/entity/Q101138668,Puthiya Uchakkada,G01002016,,
http://www.wikidata.org/entity/Q101138697,Pozhikkarabeach,G01003014,,
http://www.wikidata.org/entity/Q101138728,Pavathiyanvila,G01001008,,
http://www.wikidata.org/entity/Q101138720,Pulloorkonam,G01001004,,
http://www.wikidata.org/entity/Q13114407,Ranni Perunadu Grama Panchayat,G03029,G030504,221747
http://www.wikidata.org/entity/Q2232473,Kottuvally Grama Panchayat,G07002,G070102,221103
http://www.wikidata.org/entity/Q101206240,Madhur,G14018005,,
http://www.wikidata.org/entity/Q101205806,Kodibail,G14011005,,
http://www.wikidata.org/entity/Q101205918,Kalathur,G14015007,,
http://www.wikidata.org/entity/Q101205818,Adka,G14011017,,
http://www.wikidata.org/entity/Q101205812,Heroor,G14011011,,
http://www.wikidata.org/entity/Q101205815,Olayam,G14011014,,
http://www.wikidata.org/entity/Q101205925,Mujamgavu,G14015011,,
http://www.wikidata.org/entity/Q101205931,Pervad,G14015014,,
http://www.wikidata.org/entity/Q101206235,Maipady,G14018001,,
http://www.wikidata.org/entity/Q101206246,Meepuguri,G14018010,,
http://www.wikidata.org/entity/Q101206287,Nheru,G14007014,,
http://www.wikidata.org/entity/Q101206247,Soorlu,G14018011,,
http://www.wikidata.org/entity/Q101206389,Kolikkunnu,G14025008,,
http://www.wikidata.org/entity/Q101206253,Uliyathadukka,G14018017,,
http://www.wikidata.org/entity/Q101206281,Veettiyadi,G14007008,,
http://www.wikidata.org/entity/Q101205807,Sonkal,G14011006,,
http://www.wikidata.org/entity/Q101206236,Patla,G14018002,,
http://www.wikidata.org/entity/Q101206249,Kalyangad,G14018013,,
http://www.wikidata.org/entity/Q101205912,Bambrana,G14015004,,
http://www.wikidata.org/entity/Q101205927,Shanthipallam,G14015013,,
http://www.wikidata.org/entity/Q101206243,Chettumkuzhi,G14018007,,
http://www.wikidata.org/entity/Q101206274,Bethurpara,G14007001,,
http://www.wikidata.org/entity/Q101206382,Achikanam,G14025002,,
http://www.wikidata.org/entity/Q101206391,Bengalam,G14025010,,
http://www.wikidata.org/entity/Q101205817,Bandiyod,G14011016,,
http://www.wikidata.org/entity/Q101205907,Arikady,G14015002,,
http://www.wikidata.org/entity/Q101205813,Ichilangod,G14011012,,
http://www.wikidata.org/entity/Q101206284,Karivedakam,G14007011,,
http://www.wikidata.org/entity/Q101206279,Palar,G14007006,,
http://www.wikidata.org/entity/Q101205920,Madva,G14015008,,
http://www.wikidata.org/entity/Q101205947,Koippady Kadapuram,G14015020,,
http://www.wikidata.org/entity/Q101205944,Koppalam,G14015019,,
http://www.wikidata.org/entity/Q101205803,Uppala Gate,G14011002,,
http://www.wikidata.org/entity/Q101206242,Hidayath Nagar,G14018006,,
http://www.wikidata.org/entity/Q101206396,Ambalathukara,G14025015,,
http://www.wikidata.org/entity/Q101206394,Chalakadavu,G14025013,,
http://www.wikidata.org/entity/Q101206252,Mannipady,G14018016,,
http://www.wikidata.org/entity/Q101206386,Malappachery,G14025006,,
http://www.wikidata.org/entity/Q101206244,Udayagiri,G14018008,,
http://www.wikidata.org/entity/Q101206251,Kudlu,G14018015,,
http://www.wikidata.org/entity/Q101205913,Ujar,G14015005,,
http://www.wikidata.org/entity/Q101205936,Peral,G14015016,,
http://www.wikidata.org/entity/Q101205798,Gosada,G14001010,,
http://www.wikidata.org/entity/Q101205810,Kubanoor,G14011009,,
http://www.wikidata.org/entity/Q101205811,Pachambala,G14011010,,
http://www.wikidata.org/entity/Q101205879,Kanwatheertha,G14008001,,
http://www.wikidata.org/entity/Q101205910,Kakkalam Kunnu,G14015003,,
http://www.wikidata.org/entity/Q101205952,Batheri,G14015022,,
http://www.wikidata.org/entity/Q101206245,Kotekani,G14018009,,
http://www.wikidata.org/entity/Q101206288,Kalakkara,G14007015,,
http://www.wikidata.org/entity/Q101206276,Sankarampady,G14007003,,
http://www.wikidata.org/entity/Q101206387,Cheranathala,G14025007,,
http://www.wikidata.org/entity/Q101206385,Kanhirapoyil,G14025005,,
http://www.wikidata.org/entity/Q101206256,Shiribagilu,G14018020,,
http://www.wikidata.org/entity/Q101205802,Moosodi,G14011001,,
http://www.wikidata.org/entity/Q101205808,Prathap Nagar,G14011007,,
http://www.wikidata.org/entity/Q101205922,Kodiyamma,G14015009,,
http://www.wikidata.org/entity/Q101205805,Uppala Town,G14011004,,
http://www.wikidata.org/entity/Q101205950,Mattamkuzhi,G14015021,,
http://www.wikidata.org/entity/Q101206280,Bethalam,G14007007,,
http://www.wikidata.org/entity/Q101206275,Chadakam,G14007002,,
http://www.wikidata.org/entity/Q101206282,Choorithodu,G14007009,,
http://www.wikidata.org/entity/Q101206237,Kollya,G14018003,,
http://www.wikidata.org/entity/Q101206248,Kelugudde,G14018012,,
http://www.wikidata.org/entity/Q101206277,Ottamavungal,G14007004,,
http://www.wikidata.org/entity/Q101206286,Paduppu,G14007013,,
http://www.wikidata.org/entity/Q101206392,Kakkat,G14025011,,
http://www.wikidata.org/entity/Q101206254,Uliya,G14018018,,
http://www.wikidata.org/entity/Q101206383,Vellachery,G14025003,,
http://www.wikidata.org/entity/Q101205804,Mulinja,G14011003,,
http://www.wikidata.org/entity/Q101205800,Agalpady,G14001012,,
http://www.wikidata.org/entity/Q101205933,Badriya Nagar,G14015015,,
http://www.wikidata.org/entity/Q101205926,Kotekkar,G14015012,,
http://www.wikidata.org/entity/Q101206393,Adukathparambu,G14025012,,
http://www.wikidata.org/entity/Q101205955,Kumbla,G14015023,,
http://www.wikidata.org/entity/Q101205799,Jayanagar,G14001011,,
http://www.wikidata.org/entity/Q101205819,Mallangai,G14011018,,
http://www.wikidata.org/entity/Q101205821,Peringadi,G14011020,,
http://www.wikidata.org/entity/Q101205904,Kumbol,G14015001,,
http://www.wikidata.org/entity/Q101205816,Shiriya,G14011015,,
http://www.wikidata.org/entity/Q101205801,Ubrangala,G14001013,,
http://www.wikidata.org/entity/Q101205915,Uluvar,G14015006,,
http://www.wikidata.org/entity/Q101206285,Alinuthazhe,G14007012,,
http://www.wikidata.org/entity/Q101206278,Bandadka,G14007005,,
http://www.wikidata.org/entity/Q101206289,Kuttikol,G14007016,,
http://www.wikidata.org/entity/Q101206395,Keekkamkottu,G14025014,,
http://www.wikidata.org/entity/Q101206381,Vazhakode,G14025001,,
http://www.wikidata.org/entity/Q101206384,Alambadi,G14025004,,
http://www.wikidata.org/entity/Q101205820,Mangalpady,G14011019,,
http://www.wikidata.org/entity/Q101205924,Ichilampady,G14015010,,
http://www.wikidata.org/entity/Q101206283,Eniyadi,G14007010,,
http://www.wikidata.org/entity/Q101206250,Ramdas Nagar,G14018014,,
http://www.wikidata.org/entity/Q101205809,Bekur,G14011008,,
http://www.wikidata.org/entity/Q101205939,K K Puram,G14015017,,
http://www.wikidata.org/entity/Q101206238,Aranthod,G14018004,,
http://www.wikidata.org/entity/Q101206255,Bhagavathi Nagar,G14018019,,
http://www.wikidata.org/entity/Q101206390,Erikulam,G14025009,,
http://www.wikidata.org/entity/Q101205822,Nayabazar,G14011021,,
http://www.wikidata.org/entity/Q101205941,Mogral,G14015018,,
http://www.wikidata.org/entity/Q101205814,Muttam,G14011013,,
http://www.wikidata.org/entity/Q101139051,Clappana North-a,G02004013,,
http://www.wikidata.org/entity/Q101139049,Clappana South,G02004012,,
http://www.wikidata.org/entity/Q101139052,Clappana North-b,G02004014,,
http://www.wikidata.org/entity/Q101139046,Perumanthazha-b,G02004010,,
http://www.wikidata.org/entity/Q101139435,Aithottuva South,G02008011,,
http://www.wikidata.org/entity/Q101139374,Edakulangara,G02006023,,
http://www.wikidata.org/entity/Q101139346,H S Ward,G02006008,,
http://www.wikidata.org/entity/Q101139257,Pandaraturuth-a,G02005014,,
http://www.wikidata.org/entity/Q101139364,Mararithottam North,G02006017,,
http://www.wikidata.org/entity/Q101139360,Muzhangodi,G02006015,,
http://www.wikidata.org/entity/Q101139402,Pallisserickal West,G02007016,,
http://www.wikidata.org/entity/Q101139403,Pallisserickal East,G02007017,,
http://www.wikidata.org/entity/Q101139515,Inchakkadu,G02009008,,
http://www.wikidata.org/entity/Q101139349,Thodiyoor,G02006010,,
http://www.wikidata.org/entity/Q101139514,Thrikkunnapuzha,G02009007,,
http://www.wikidata.org/entity/Q101139041,Perumanthazha-a,G02004008,,
http://www.wikidata.org/entity/Q101139239,Azheekal-d,G02005004,,
http://www.wikidata.org/entity/Q101139348,Aramathmadam,G02006009,,
http://www.wikidata.org/entity/Q101139413,Kanatharkunnam,G02008002,,
http://www.wikidata.org/entity/Q101139260,Vellanathuruthu,G02005016,,
http://www.wikidata.org/entity/Q101139380,Muthupilakkadu East,G02007004,,
http://www.wikidata.org/entity/Q101139377,Panappetty East,G02007002,,
http://www.wikidata.org/entity/Q101139386,Peruvelikkara,G02007007,,
http://www.wikidata.org/entity/Q101139528,Kidangayam North,G02009016,,
